1,0,2,12,200,15,3600,132,0.1350,1.9287
1,0,2,24,1,15,3600,552,0.1020,0.2872
1,0,2,24,200,15,3600,552,0.2208,2.7950
1,0,2,48,1,15,3600,2256,0.1304,0.4319
1,0,2,48,200,15,3600,2256,0.5416,4.6008
1,0,3,6,1,15,3600,120,0.0918,0.5123
1,0,3,6,200,15,3600,120,0.1333,84.7903
1,0,3,12,1,15,3600,1320,0.1218,0.6907
1,0,3,12,200,15,3600,1320,0.2190,62.2388
1,0,3,24,1,15,3600,12144,0.4034,0.9207
1,0,3,24,200,15,3600,12144,0.8368,62.8201
1,0,3,48,1,15,3600,103776,3.5737,0.8982
1,0,3,48,200,15,3600,103776,-1.0000,57.5330
1,0,4,6,1,15,3600,360,0.0905,1.5015
1,0,4,6,200,15,3600,360,0.2310,204.1973
1,0,4,12,1,15,3600,11880,0.4921,1.3852
1,0,4,12,200,15,3600,11880,0.6770,257.6632
1,0,4,24,1,15,3600,255024,10.9759,1.4407
1,0,4,24,200,15,3600,255024,-1.0000,342.4299
1,0,4,48,1,15,3600,4669920,-1.0000,1.9214
1,0,4,48,200,15,3600,4669920,-1.0000,171.6714
0,1,2,6,1,15,1200,30,0.0330,0.1275
0,1,2,6,200,15,1200,30,0.1130,0.1716
0,1,2,12,1,15,1200,132,0.0299,0.1252
0,1,2,12,200,15,1200,132,0.1130,0.1629
0,1,2,24,1,15,1200,552,0.0346,0.1230
0,1,2,24,200,15,1200,552,0.2457,0.1700
0,1,2,48,1,15,1200,2256,0.0521,0.1234
0,1,2,48,200,15,1200,2256,0.7798,0.2163
0,1,3,6,1,15,1200,120,0.0305,0.2760
0,1,3,6,200,15,1200,120,0.1260,0.3893
0,1,3,12,1,15,1200,1320,0.0572,0.2547
0,1,3,12,200,15,1200,1320,0.5721,0.4546
0,1,3,24,1,15,1200,12144,0.2365,0.2605
0,1,3,24,200,15,1200,12144,7.5720,0.5530
0,1,3,48,1,15,1200,103776,1.7483,0.3101
0,1,3,48,200,15,1200,103776,-1.0000,0.6895
0,1,4,6,1,15,1200,360,0.0373,0.5882
0,1,4,6,200,15,1200,360,0.2827,1.0041
0,1,4,12,1,15,1200,11880,0.2830,0.6198
0,1,4,12,200,15,1200,11880,9.1394,1.1248
0,1,4,24,1,15,1200,255024,5.1420,0.7127
0,1,4,24,200,15,1200,255024,-1.0000,1.5148
0,1,4,48,1,15,1200,4669920,-1.0000,0.6633
0,1,4,48,200,15,1200,4669920,-1.0000,2.0624
1,1,2,6,1,15,1200,30,0.0270,0.2301
1,1,2,6,200,15,1200,30,0.0622,7.2901
1,1,2,12,1,15,1200,132,0.0264,0.2217
1,1,2,12,200,15,1200,132,0.1530,8.5927
1,1,2,24,1,15,1200,552,0.0282,0.2490
1,1,2,24,200,15,1200,552,0.5614,14.2045
1,1,2,48,1,15,1200,2256,0.0372,0.2590
1,1,2,48,200,15,1200,2256,2.2035,20.6886
1,1,3,6,1,15,1200,120,0.0320,0.4353
1,1,3,6,200,15,1200,120,0.2347,23.0437
1,1,3,12,1,15,1200,1320,0.0400,0.4475
1,1,3,12,200,15,1200,1320,2.2198,33.9755
1,1,3,24,1,15,1200,12144,0.1226,0.4683
1,1,3,24,200,15,1200,12144,29.5135,49.0325
1,1,3,48,1,15,1200,103776,0.8756,0.6957
1,1,3,48,200,15,1200,103776,-1.0000,91.8663
1,1,4,6,1,15,1200,360,0.0412,0.9940
1,1,4,6,200,15,1200,360,1.0413,57.9058
1,1,4,12,1,15,1200,11880,0.1921,0.9226
