# calibrateRelIpCost
# generated 2026-08-01 15:51:46
# matlab 26.1.0.3251617 (R2026a) Update 2 on MACA64
# truncationSigmas 6, period 1200
# budgetSec 5, seeds 1
# times in milliseconds. Inf means the arm exceeded the budget: its time is
# unknown but at least the budget, which still settles the comparison. NaN
# means the arm is inadmissible in that mode, or errored. A declined_ column
# reads - when the arm was measured normally.
r,K_x,K_y,N,shape,weights,isPer,sigma,seed,nu,M_x,M_y,t_bulger,t_centres,t_grid,pred_bulger,pred_mobius,max_abs_diff,gate_route,faster,declined_bulger,declined_centres,declined_grid
3,5,24,1,asym,decay,1,3,1,3332,60,12144,138.0906,571.1893,69.5741,1317.4131,17.4950,1.775e-10,grid,mobius,-,-,-
3,5,24,1,asym,decay,0,25,1,262,60,12144,86.5112,463.5775,8.5131,1152.7365,5.9825,8.706e-10,grid,mobius,-,-,-
3,5,24,1,asym,decay,1,25,1,400,60,12144,169.0254,602.2324,8.2859,1317.4131,6.5000,1.054e-09,grid,mobius,-,-,-
3,5,24,4,asym,decay,0,3,1,2394,60,12144,Inf,Inf,280.3578,18443.7837,148.6400,NaN,grid,mobius,rate,rate,-
3,5,24,4,asym,decay,1,3,1,3332,60,12144,Inf,Inf,315.8001,21078.6099,204.9200,NaN,grid,mobius,rate,rate,-
3,5,24,4,asym,decay,0,25,1,317,60,12144,Inf,Inf,27.1153,18443.7837,24.0200,NaN,grid,mobius,rate,rate,-
3,5,24,4,asym,decay,1,25,1,400,60,12144,Inf,Inf,6.6798,21078.6099,29.0000,NaN,grid,mobius,rate,rate,-
3,5,24,16,asym,decay,0,3,1,2422,60,12144,Inf,Inf,Inf,295100.5389,2330.1200,NaN,grid,unknown,rate,rate,rate
3,5,24,16,asym,decay,1,3,1,3332,60,12144,Inf,Inf,Inf,337257.7587,3203.7200,NaN,grid,unknown,rate,rate,rate
3,5,24,16,asym,decay,0,25,1,327,60,12144,Inf,Inf,99.6685,295100.5389,318.9200,NaN,grid,mobius,rate,rate,-
3,5,24,16,asym,decay,1,25,1,400,60,12144,Inf,Inf,22.0047,337257.7587,389.0000,NaN,grid,mobius,rate,rate,-
3,5,24,64,asym,decay,0,3,1,2446,60,12144,Inf,Inf,Inf,4721608.6221,37575.5600,NaN,grid,unknown,memory,rate,rate
3,5,24,64,asym,decay,1,3,1,3332,60,12144,Inf,Inf,Inf,5396124.1395,51184.5200,NaN,grid,unknown,memory,rate,rate
3,5,24,64,asym,decay,0,25,1,335,60,12144,Inf,Inf,Inf,4721608.6221,5150.6000,NaN,grid,unknown,memory,rate,rate
3,5,24,64,asym,decay,1,25,1,400,60,12144,Inf,Inf,Inf,5396124.1395,6149.0000,NaN,grid,unknown,memory,rate,rate
3,5,24,1,asym,bimodal,0,3,1,1942,60,12144,69.9898,425.0818,49.7053,1152.7365,12.2825,9.704e-12,grid,mobius,-,-,-
3,5,24,1,asym,bimodal,1,3,1,3332,60,12144,137.6959,552.4587,70.5275,1317.4131,17.4950,9.517e-11,grid,mobius,-,-,-
3,5,24,1,asym,bimodal,0,25,1,262,60,12144,87.5430,468.9668,8.3801,1152.7365,5.9825,4.288e-10,grid,mobius,-,-,-
3,5,24,1,asym,bimodal,1,25,1,400,60,12144,170.2643,615.6727,8.2963,1317.4131,6.5000,9.350e-10,grid,mobius,-,-,-
3,5,24,4,asym,bimodal,0,3,1,2394,60,12144,Inf,Inf,287.7347,18443.7837,148.6400,NaN,grid,mobius,rate,rate,-
3,5,24,4,asym,bimodal,1,3,1,3332,60,12144,Inf,Inf,356.0617,21078.6099,204.9200,NaN,grid,mobius,rate,rate,-
3,5,24,4,asym,bimodal,0,25,1,317,60,12144,Inf,Inf,23.2244,18443.7837,24.0200,NaN,grid,mobius,rate,rate,-
3,5,24,4,asym,bimodal,1,25,1,400,60,12144,Inf,Inf,6.1430,21078.6099,29.0000,NaN,grid,mobius,rate,rate,-
3,5,24,16,asym,bimodal,0,3,1,2422,60,12144,Inf,Inf,Inf,295100.5389,2330.1200,NaN,grid,unknown,rate,rate,rate
3,5,24,16,asym,bimodal,1,3,1,3332,60,12144,Inf,Inf,Inf,337257.7587,3203.7200,NaN,grid,unknown,rate,rate,rate
3,5,24,16,asym,bimodal,0,25,1,327,60,12144,Inf,Inf,84.2514,295100.5389,318.9200,NaN,grid,mobius,rate,rate,-
3,5,24,16,asym,bimodal,1,25,1,400,60,12144,Inf,Inf,20.8324,337257.7587,389.0000,NaN,grid,mobius,rate,rate,-
3,5,24,64,asym,bimodal,0,3,1,2446,60,12144,Inf,Inf,Inf,4721608.6221,37575.5600,NaN,grid,unknown,memory,rate,rate
3,5,24,64,asym,bimodal,1,3,1,3332,60,12144,Inf,Inf,Inf,5396124.1395,51184.5200,NaN,grid,unknown,memory,rate,rate
3,5,24,64,asym,bimodal,0,25,1,335,60,12144,Inf,Inf,Inf,4721608.6221,5150.6000,NaN,grid,unknown,memory,rate,rate
3,5,24,64,asym,bimodal,1,25,1,400,60,12144,Inf,Inf,Inf,5396124.1395,6149.0000,NaN,grid,unknown,memory,rate,rate
4,5,5,1,equal,flat,0,3,1,1094,120,120,0.3010,1.3180,459.6545,0.0840,12.7760,3.223e-13,centres,bulger,-,-,-
4,5,5,1,equal,flat,1,3,1,3332,120,120,0.3001,1.9859,117.5649,0.0960,12.7760,3.223e-13,centres,bulger,-,-,-
4,5,5,1,equal,flat,0,25,1,231,120,120,0.2713,1.2658,44.0666,0.0840,6.7325,1.159e-11,centres,bulger,-,-,-
4,5,5,1,equal,flat,1,25,1,400,120,120,0.3375,2.0234,51.2856,0.0960,8.0000,1.585e-10,centres,bulger,-,-,-
4,5,5,4,equal,flat,0,3,1,2023,120,120,0.8832,3.5590,Inf,1.3440,129.4160,1.016e-18,grid,bulger,-,-,rate
4,5,5,4,equal,flat,1,3,1,3332,120,120,1.6420,7.3592,Inf,1.5360,129.4160,1.016e-18,grid,bulger,-,-,rate
4,5,5,4,equal,flat,0,25,1,302,120,120,0.7847,3.8111,118.3258,1.3440,41.2400,3.109e-10,grid,bulger,-,-,-
4,5,5,4,equal,flat,1,25,1,400,120,120,1.6482,7.7026,143.4704,1.5360,53.0000,1.373e-09,grid,bulger,-,-,-
4,5,5,16,equal,flat,0,3,1,2345,120,120,2.6622,37.5262,Inf,21.5040,1995.6560,1.471e-15,grid,bulger,-,-,rate
4,5,5,16,equal,flat,1,3,1,3332,120,120,6.9287,82.6803,Inf,24.5760,1995.6560,2.621e-15,grid,bulger,-,-,rate
4,5,5,16,equal,flat,0,25,1,321,120,120,3.2781,42.6190,Inf,21.5040,621.3200,1.015e-13,grid,bulger,-,-,rate
4,5,5,16,equal,flat,1,25,1,400,120,120,7.8246,87.5853,Inf,24.5760,773.0000,1.582e-13,grid,bulger,-,-,rate
4,5,5,64,equal,flat,0,3,1,2432,120,120,24.4404,462.6682,Inf,344.0640,31855.4960,6.375e-16,grid,bulger,-,-,rate
4,5,5,64,equal,flat,1,3,1,3332,120,120,82.6449,1205.9695,Inf,393.2160,31855.4960,4.441e-16,grid,bulger,-,-,rate
4,5,5,64,equal,flat,0,25,1,334,120,120,31.7804,581.8568,Inf,344.0640,10265.4800,8.216e-15,grid,bulger,-,-,rate
4,5,5,64,equal,flat,1,25,1,400,120,120,91.8126,1266.9446,Inf,393.2160,12293.0000,7.216e-15,grid,bulger,-,-,rate
4,5,5,1,equal,decay,0,3,1,1094,120,120,0.2937,1.3786,78.7855,0.0840,12.7760,1.135e-11,centres,bulger,-,-,-
4,5,5,1,equal,decay,1,3,1,3332,120,120,0.2937,2.0906,120.9508,0.0960,12.7760,8.201e-12,centres,bulger,-,-,-
4,5,5,1,equal,decay,0,25,1,231,120,120,0.2758,1.3165,45.8517,0.0840,6.7325,4.919e-11,centres,bulger,-,-,-
4,5,5,1,equal,decay,1,25,1,400,120,120,0.3263,2.2324,51.3293,0.0960,8.0000,2.244e-10,centres,bulger,-,-,-
4,5,5,4,equal,decay,0,3,1,2023,120,120,0.7527,3.5404,519.2802,1.3440,129.4160,5.356e-11,grid,bulger,-,-,-
4,5,5,4,equal,decay,1,3,1,3332,120,120,1.6633,7.5940,831.9384,1.5360,129.4160,9.555e-12,grid,bulger,-,-,-
4,5,5,4,equal,decay,0,25,1,302,120,120,0.9039,3.7730,126.5714,1.3440,41.2400,5.203e-10,grid,bulger,-,-,-
4,5,5,4,equal,decay,1,25,1,400,120,120,1.7275,7.9604,153.6014,1.5360,53.0000,7.299e-10,grid,bulger,-,-,-
4,5,5,16,equal,decay,0,3,1,2345,120,120,2.9086,36.9859,Inf,21.5040,1995.6560,5.385e-15,grid,bulger,-,-,rate
4,5,5,16,equal,decay,1,3,1,3332,120,120,7.0536,80.3472,Inf,24.5760,1995.6560,6.675e-15,grid,bulger,-,-,rate
4,5,5,16,equal,decay,0,25,1,321,120,120,3.2634,41.3552,1133.8380,21.5040,621.3200,1.426e-09,grid,bulger,-,-,-
4,5,5,16,equal,decay,1,25,1,400,120,120,7.7473,83.1349,951.1255,24.5760,773.0000,1.447e-13,grid,bulger,-,-,-
4,5,5,64,equal,decay,0,3,1,2432,120,120,24.3809,460.4519,Inf,344.0640,31855.4960,8.370e-16,grid,bulger,-,-,rate
4,5,5,64,equal,decay,1,3,1,3332,120,120,81.3907,1120.4927,Inf,393.2160,31855.4960,1.483e-16,grid,bulger,-,-,rate
4,5,5,64,equal,decay,0,25,1,334,120,120,29.3857,528.8980,Inf,344.0640,10265.4800,5.995e-15,grid,bulger,-,-,rate
4,5,5,64,equal,decay,1,25,1,400,120,120,91.1027,1186.4720,Inf,393.2160,12293.0000,8.216e-15,grid,bulger,-,-,rate
4,5,5,1,equal,bimodal,0,3,1,1094,120,120,0.2742,1.2786,93.2372,0.0840,12.7760,5.648e-13,centres,bulger,-,-,-
4,5,5,1,equal,bimodal,1,3,1,3332,120,120,0.3091,1.8601,134.9729,0.0960,12.7760,6.257e-14,centres,bulger,-,-,-
4,5,5,1,equal,bimodal,0,25,1,231,120,120,0.2943,1.2529,59.1765,0.0840,6.7325,2.384e-14,centres,bulger,-,-,-
4,5,5,1,equal,bimodal,1,25,1,400,120,120,0.3014,1.8421,69.4799,0.0960,8.0000,1.070e-10,centres,bulger,-,-,-
4,5,5,4,equal,bimodal,0,3,1,2023,120,120,0.7749,3.5099,517.4599,1.3440,129.4160,6.924e-14,grid,bulger,-,-,-
4,5,5,4,equal,bimodal,1,3,1,3332,120,120,1.7061,6.7368,823.9975,1.5360,129.4160,1.446e-13,grid,bulger,-,-,-
4,5,5,4,equal,bimodal,0,25,1,302,120,120,0.8108,3.8505,125.6125,1.3440,41.2400,1.394e-10,grid,bulger,-,-,-
4,5,5,4,equal,bimodal,1,25,1,400,120,120,1.6835,7.0424,150.8096,1.5360,53.0000,4.595e-10,grid,bulger,-,-,-
4,5,5,16,equal,bimodal,0,3,1,2345,120,120,2.7229,36.0694,Inf,21.5040,1995.6560,5.861e-17,grid,bulger,-,-,rate
4,5,5,16,equal,bimodal,1,3,1,3332,120,120,6.9468,77.0401,Inf,24.5760,1995.6560,6.305e-17,grid,bulger,-,-,rate
4,5,5,16,equal,bimodal,0,25,1,321,120,120,3.0435,40.5582,1134.4297,21.5040,621.3200,5.872e-10,grid,bulger,-,-,-
4,5,5,16,equal,bimodal,1,25,1,400,120,120,7.6939,80.9437,945.0843,24.5760,773.0000,8.554e-14,grid,bulger,-,-,-
4,5,5,64,equal,bimodal,0,3,1,2432,120,120,24.2622,454.0253,Inf,344.0640,31855.4960,1.118e-19,grid,bulger,-,-,rate
4,5,5,64,equal,bimodal,1,3,1,3332,120,120,80.3586,1102.4571,Inf,393.2160,31855.4960,8.235e-17,grid,bulger,-,-,rate
4,5,5,64,equal,bimodal,0,25,1,334,120,120,28.8369,516.0882,Inf,344.0640,10265.4800,8.216e-15,grid,bulger,-,-,rate
4,5,5,64,equal,bimodal,1,25,1,400,120,120,89.9390,1162.9824,Inf,393.2160,12293.0000,8.549e-15,grid,bulger,-,-,rate
4,8,8,1,equal,flat,0,3,1,1655,1680,1680,2.2846,20.4902,130.3398,16.4640,36.7760,1.721e-12,grid,bulger,-,-,-
4,8,8,1,equal,flat,1,3,1,3332,1680,1680,5.8770,52.4581,167.7456,18.8160,68.9744,3.219e-11,grid,bulger,-,-,-
4,8,8,1,equal,flat,0,25,1,261,1680,1680,2.5727,23.3213,74.0485,16.4640,10.0112,1.088e-09,grid,bulger,-,-,-
4,8,8,1,equal,flat,1,25,1,400,1680,1680,6.2466,54.9259,82.7166,18.8160,12.6800,1.933e-09,grid,bulger,-,-,-
4,8,8,4,equal,flat,0,3,1,2390,1680,1680,19.1522,351.3038,1157.6895,263.4240,739.2080,4.210e-11,grid,bulger,-,-,-
4,8,8,4,equal,flat,1,3,1,3332,1680,1680,63.4417,852.6260,1608.0108,301.0560,1028.5904,5.070e-11,grid,bulger,-,-,-
4,8,8,4,equal,flat,0,25,1,313,1680,1680,21.9120,401.0714,175.3926,263.4240,101.1536,8.939e-10,grid,bulger,-,-,-
4,8,8,4,equal,flat,1,25,1,400,1680,1680,69.2069,897.6704,207.7241,301.0560,127.8800,1.200e-09,grid,bulger,-,-,-
4,8,8,16,equal,flat,0,3,1,2427,1680,1680,373.6404,Inf,Inf,4214.7840,11934.1904,NaN,grid,bulger,-,rate,rate
4,8,8,16,equal,flat,1,3,1,3332,1680,1680,935.1630,Inf,Inf,4816.8960,16382.4464,NaN,grid,bulger,-,rate,rate
4,8,8,16,equal,flat,0,25,1,333,1680,1680,311.8677,Inf,2412.3540,4214.7840,1641.7616,1.289e-09,grid,bulger,-,rate,-
4,8,8,16,equal,flat,1,25,1,400,1680,1680,1026.4573,Inf,943.4755,4816.8960,1971.0800,3.797e-14,grid,mobius,-,rate,-
4,8,8,64,equal,flat,0,3,1,2438,1680,1680,Inf,Inf,Inf,67436.5440,191737.1216,NaN,grid,unknown,memory,rate,rate
4,8,8,64,equal,flat,1,3,1,3332,1680,1680,Inf,Inf,Inf,77070.3360,262044.1424,NaN,grid,unknown,memory,rate,rate
4,8,8,64,equal,flat,0,25,1,335,1680,1680,Inf,Inf,Inf,67436.5440,26350.4720,NaN,grid,unknown,memory,rate,rate
4,8,8,64,equal,flat,1,25,1,400,1680,1680,Inf,Inf,Inf,77070.3360,31462.2800,NaN,grid,unknown,memory,rate,rate
4,8,8,1,equal,decay,0,3,1,1655,1680,1680,2.2278,20.4285,125.8306,16.4640,36.7760,5.339e-14,grid,bulger,-,-,-
4,8,8,1,equal,decay,1,3,1,3332,1680,1680,5.5989,52.2555,161.4175,18.8160,68.9744,6.674e-13,grid,bulger,-,-,-
4,8,8,1,equal,decay,0,25,1,261,1680,1680,2.4643,23.2856,69.6020,16.4640,10.0112,2.007e-10,grid,bulger,-,-,-
4,8,8,1,equal,decay,1,25,1,400,1680,1680,6.1201,54.3873,78.4998,18.8160,12.6800,3.584e-10,grid,bulger,-,-,-
4,8,8,4,equal,decay,0,3,1,2390,1680,1680,19.3124,349.8120,1192.9322,263.4240,739.2080,1.349e-12,grid,bulger,-,-,-
4,8,8,4,equal,decay,1,3,1,3332,1680,1680,62.6740,849.9195,1588.6370,301.0560,1028.5904,2.267e-12,grid,bulger,-,-,-
4,8,8,4,equal,decay,0,25,1,313,1680,1680,21.6798,398.1618,171.7696,263.4240,101.1536,8.638e-10,grid,bulger,-,-,-
4,8,8,4,equal,decay,1,25,1,400,1680,1680,68.4859,898.8552,205.7899,301.0560,127.8800,9.448e-10,grid,bulger,-,-,-
4,8,8,16,equal,decay,0,3,1,2427,1680,1680,299.0927,Inf,Inf,4214.7840,11934.1904,NaN,grid,bulger,-,rate,rate
4,8,8,16,equal,decay,1,3,1,3332,1680,1680,916.0799,Inf,Inf,4816.8960,16382.4464,NaN,grid,bulger,-,rate,rate
4,8,8,16,equal,decay,0,25,1,333,1680,1680,316.7763,Inf,2308.6570,4214.7840,1641.7616,1.599e-09,grid,bulger,-,rate,-
4,8,8,16,equal,decay,1,25,1,400,1680,1680,1010.4540,Inf,945.6319,4816.8960,1971.0800,5.823e-14,grid,mobius,-,rate,-
4,8,8,64,equal,decay,0,3,1,2438,1680,1680,Inf,Inf,Inf,67436.5440,191737.1216,NaN,grid,unknown,memory,rate,rate
4,8,8,64,equal,decay,1,3,1,3332,1680,1680,Inf,Inf,Inf,77070.3360,262044.1424,NaN,grid,unknown,memory,rate,rate
4,8,8,64,equal,decay,0,25,1,335,1680,1680,Inf,Inf,Inf,67436.5440,26350.4720,NaN,grid,unknown,memory,rate,rate
4,8,8,64,equal,decay,1,25,1,400,1680,1680,Inf,Inf,Inf,77070.3360,31462.2800,NaN,grid,unknown,memory,rate,rate
4,8,8,1,equal,bimodal,0,3,1,1655,1680,1680,2.1985,20.3427,125.6943,16.4640,36.7760,4.138e-15,grid,bulger,-,-,-
4,8,8,1,equal,bimodal,1,3,1,3332,1680,1680,5.6358,52.7785,162.0035,18.8160,68.9744,4.023e-13,grid,bulger,-,-,-
4,8,8,1,equal,bimodal,0,25,1,261,1680,1680,2.5554,23.2590,69.7180,16.4640,10.0112,1.860e-10,grid,bulger,-,-,-
4,8,8,1,equal,bimodal,1,25,1,400,1680,1680,6.1765,55.2358,77.7848,18.8160,12.6800,1.208e-09,grid,bulger,-,-,-
4,8,8,4,equal,bimodal,0,3,1,2390,1680,1680,18.5504,348.6161,1147.9697,263.4240,739.2080,7.642e-14,grid,bulger,-,-,-
4,8,8,4,equal,bimodal,1,3,1,3332,1680,1680,62.0885,852.4812,1604.8105,301.0560,1028.5904,1.197e-13,grid,bulger,-,-,-
4,8,8,4,equal,bimodal,0,25,1,313,1680,1680,21.7619,399.5016,171.4165,263.4240,101.1536,4.698e-10,grid,bulger,-,-,-
4,8,8,4,equal,bimodal,1,25,1,400,1680,1680,68.7899,897.9030,206.9205,301.0560,127.8800,1.174e-09,grid,bulger,-,-,-
4,8,8,16,equal,bimodal,0,3,1,2427,1680,1680,258.5020,Inf,Inf,4214.7840,11934.1904,NaN,grid,bulger,-,rate,rate
4,8,8,16,equal,bimodal,1,3,1,3332,1680,1680,895.2753,Inf,Inf,4816.8960,16382.4464,NaN,grid,bulger,-,rate,rate
4,8,8,16,equal,bimodal,0,25,1,333,1680,1680,330.1270,Inf,2400.8898,4214.7840,1641.7616,1.370e-09,grid,bulger,-,rate,-
4,8,8,16,equal,bimodal,1,25,1,400,1680,1680,1015.9176,Inf,944.2780,4816.8960,1971.0800,4.802e-14,grid,mobius,-,rate,-
4,8,8,64,equal,bimodal,0,3,1,2438,1680,1680,Inf,Inf,Inf,67436.5440,191737.1216,NaN,grid,unknown,memory,rate,rate
4,8,8,64,equal,bimodal,1,3,1,3332,1680,1680,Inf,Inf,Inf,77070.3360,262044.1424,NaN,grid,unknown,memory,rate,rate
4,8,8,64,equal,bimodal,0,25,1,335,1680,1680,Inf,Inf,Inf,67436.5440,26350.4720,NaN,grid,unknown,memory,rate,rate
4,8,8,64,equal,bimodal,1,25,1,400,1680,1680,Inf,Inf,Inf,77070.3360,31462.2800,NaN,grid,unknown,memory,rate,rate
4,5,8,1,asym,flat,0,3,1,1655,120,1680,1.2116,8.3390,116.4601,5.9080,17.4125,1.100e-16,grid,bulger,-,-,-
4,5,8,1,asym,flat,1,3,1,3332,120,1680,2.7499,19.9789,144.4599,6.7520,29.9900,1.717e-18,grid,bulger,-,-,-
4,5,8,1,asym,flat,0,25,1,222,120,1680,1.2910,9.1909,58.3866,5.9080,6.6650,3.887e-10,grid,bulger,-,-,-
4,5,8,1,asym,flat,1,25,1,400,120,1680,2.9509,21.3141,72.4373,6.7520,8.0000,6.193e-10,grid,bulger,-,-,-
4,5,8,4,asym,flat,0,3,1,2238,120,1680,7.7827,128.8017,848.0655,94.5280,273.5600,1.432e-11,grid,bulger,-,-,-
4,5,8,4,asym,flat,1,3,1,3332,120,1680,24.6751,314.3634,1192.8776,108.0320,404.8400,3.252e-11,grid,bulger,-,-,-
4,5,8,4,asym,flat,0,25,1,294,120,1680,9.0312,147.3988,146.4358,94.5280,40.2800,6.034e-10,grid,bulger,-,-,-
4,5,8,4,asym,flat,1,25,1,400,120,1680,26.1386,326.9695,183.8152,108.0320,53.0000,1.326e-09,grid,bulger,-,-,-
4,5,8,16,asym,flat,0,3,1,2421,120,1680,96.0468,Inf,Inf,1512.4480,4653.3200,NaN,grid,bulger,-,rate,rate
4,5,8,16,asym,flat,1,3,1,3332,120,1680,328.9161,Inf,Inf,1728.5120,6402.4400,NaN,grid,bulger,-,rate,rate
4,5,8,16,asym,flat,0,25,1,332,120,1680,117.1262,Inf,1867.1447,1512.4480,642.4400,1.550e-09,grid,bulger,-,rate,-
4,5,8,16,asym,flat,1,25,1,400,120,1680,372.5424,Inf,962.2155,1728.5120,773.0000,1.044e-14,grid,bulger,-,rate,-
4,5,8,64,asym,flat,0,3,1,2434,120,1680,Inf,Inf,Inf,24199.1680,74777.4800,NaN,grid,unknown,rate,rate,rate
4,5,8,64,asym,flat,1,3,1,3332,120,1680,Inf,Inf,Inf,27656.1920,102364.0400,NaN,grid,unknown,rate,rate,rate
4,5,8,64,asym,flat,0,25,1,335,120,1680,Inf,Inf,Inf,24199.1680,10296.2000,NaN,grid,unknown,rate,rate,rate
4,5,8,64,asym,flat,1,25,1,400,120,1680,Inf,Inf,Inf,27656.1920,12293.0000,NaN,grid,unknown,rate,rate,rate
4,5,8,1,asym,decay,0,3,1,1655,120,1680,1.2406,8.5970,112.5738,5.9080,17.4125,8.162e-13,grid,bulger,-,-,-
4,5,8,1,asym,decay,1,3,1,3332,120,1680,2.6495,20.8507,139.6914,6.7520,29.9900,1.109e-12,grid,bulger,-,-,-
4,5,8,1,asym,decay,0,25,1,222,120,1680,1.2808,9.0873,57.6244,5.9080,6.6650,5.141e-11,grid,bulger,-,-,-
4,5,8,1,asym,decay,1,25,1,400,120,1680,2.7920,21.1453,71.3619,6.7520,8.0000,3.268e-10,grid,bulger,-,-,-
4,5,8,4,asym,decay,0,3,1,2238,120,1680,7.5241,129.3836,834.3830,94.5280,273.5600,1.330e-11,grid,bulger,-,-,-
4,5,8,4,asym,decay,1,3,1,3332,120,1680,23.9710,310.4698,1194.0685,108.0320,404.8400,1.836e-11,grid,bulger,-,-,-
4,5,8,4,asym,decay,0,25,1,294,120,1680,8.7242,146.8225,147.0158,94.5280,40.2800,6.112e-10,grid,bulger,-,-,-
4,5,8,4,asym,decay,1,25,1,400,120,1680,25.6633,326.1366,179.3900,108.0320,53.0000,8.547e-10,grid,bulger,-,-,-
4,5,8,16,asym,decay,0,3,1,2421,120,1680,93.6380,Inf,Inf,1512.4480,4653.3200,NaN,grid,bulger,-,rate,rate
4,5,8,16,asym,decay,1,3,1,3332,120,1680,324.4012,Inf,Inf,1728.5120,6402.4400,NaN,grid,bulger,-,rate,rate
4,5,8,16,asym,decay,0,25,1,332,120,1680,116.1206,Inf,1809.1225,1512.4480,642.4400,9.144e-10,grid,bulger,-,rate,-
4,5,8,16,asym,decay,1,25,1,400,120,1680,369.1555,Inf,946.3754,1728.5120,773.0000,3.969e-14,grid,bulger,-,rate,-
4,5,8,64,asym,decay,0,3,1,2434,120,1680,Inf,Inf,Inf,24199.1680,74777.4800,NaN,grid,unknown,rate,rate,rate
4,5,8,64,asym,decay,1,3,1,3332,120,1680,Inf,Inf,Inf,27656.1920,102364.0400,NaN,grid,unknown,rate,rate,rate
4,5,8,64,asym,decay,0,25,1,335,120,1680,Inf,Inf,Inf,24199.1680,10296.2000,NaN,grid,unknown,rate,rate,rate
4,5,8,64,asym,decay,1,25,1,400,120,1680,Inf,Inf,Inf,27656.1920,12293.0000,NaN,grid,unknown,rate,rate,rate
4,5,8,1,asym,bimodal,0,3,1,1655,120,1680,1.2939,8.3952,114.7968,5.9080,17.4125,1.468e-14,grid,bulger,-,-,-
4,5,8,1,asym,bimodal,1,3,1,3332,120,1680,2.6722,20.1575,142.6306,6.7520,29.9900,4.590e-15,grid,bulger,-,-,-
4,5,8,1,asym,bimodal,0,25,1,222,120,1680,1.2929,9.1484,58.8312,5.9080,6.6650,8.775e-11,grid,bulger,-,-,-
4,5,8,1,asym,bimodal,1,25,1,400,120,1680,2.8464,20.8580,72.9778,6.7520,8.0000,1.374e-10,grid,bulger,-,-,-
4,5,8,4,asym,bimodal,0,3,1,2238,120,1680,7.4014,128.8058,829.5755,94.5280,273.5600,6.052e-14,grid,bulger,-,-,-
4,5,8,4,asym,bimodal,1,3,1,3332,120,1680,23.6576,305.6496,1188.6149,108.0320,404.8400,4.242e-13,grid,bulger,-,-,-
4,5,8,4,asym,bimodal,0,25,1,294,120,1680,8.7443,146.3668,147.5374,94.5280,40.2800,1.994e-10,grid,bulger,-,-,-
4,5,8,4,asym,bimodal,1,25,1,400,120,1680,25.3487,326.3087,179.6007,108.0320,53.0000,6.126e-10,grid,bulger,-,-,-
4,5,8,16,asym,bimodal,0,3,1,2421,120,1680,94.6004,Inf,Inf,1512.4480,4653.3200,NaN,grid,bulger,-,rate,rate
4,5,8,16,asym,bimodal,1,3,1,3332,120,1680,326.5836,Inf,Inf,1728.5120,6402.4400,NaN,grid,bulger,-,rate,rate
4,5,8,16,asym,bimodal,0,25,1,332,120,1680,116.3912,Inf,1832.1122,1512.4480,642.4400,7.827e-10,grid,bulger,-,rate,-
4,5,8,16,asym,bimodal,1,25,1,400,120,1680,366.2890,Inf,937.8341,1728.5120,773.0000,4.030e-14,grid,bulger,-,rate,-
4,5,8,64,asym,bimodal,0,3,1,2434,120,1680,Inf,Inf,Inf,24199.1680,74777.4800,NaN,grid,unknown,rate,rate,rate
4,5,8,64,asym,bimodal,1,3,1,3332,120,1680,Inf,Inf,Inf,27656.1920,102364.0400,NaN,grid,unknown,rate,rate,rate
4,5,8,64,asym,bimodal,0,25,1,335,120,1680,Inf,Inf,Inf,24199.1680,10296.2000,NaN,grid,unknown,rate,rate,rate
4,5,8,64,asym,bimodal,1,25,1,400,120,1680,Inf,Inf,Inf,27656.1920,12293.0000,NaN,grid,unknown,rate,rate,rate
4,12,12,1,equal,flat,0,3,1,2175,11880,11880,54.5651,1337.7331,173.9473,823.2840,98.9600,1.932e-11,grid,bulger,-,-,-
4,12,12,1,equal,flat,1,3,1,3332,11880,11880,185.9489,2825.2472,219.0050,940.8960,148.9424,5.561e-11,grid,bulger,-,-,-
4,12,12,1,equal,flat,0,25,1,290,11880,11880,61.7421,1115.9338,86.5934,823.2840,17.5280,1.055e-09,grid,bulger,-,-,-
4,12,12,1,equal,flat,1,25,1,400,11880,11880,202.3589,2686.9389,96.0710,940.8960,22.2800,1.335e-09,grid,mobius,-,-,-
4,12,12,4,equal,flat,0,3,1,2380,11880,11880,979.2667,Inf,2117.1568,13172.5440,1650.0560,7.592e-11,grid,bulger,-,rate,-
4,12,12,4,equal,flat,1,3,1,3332,11880,11880,2921.5339,Inf,3234.2701,15054.3360,2308.0784,2.613e-10,grid,bulger,-,rate,-
4,12,12,4,equal,flat,0,25,1,325,11880,11880,928.2483,Inf,323.8593,13172.5440,229.6400,1.370e-09,grid,mobius,-,rate,-
4,12,12,4,equal,flat,1,25,1,400,11880,11880,3116.9892,Inf,413.6799,15054.3360,281.4800,6.149e-10,grid,mobius,-,rate,-
4,12,12,16,equal,flat,0,3,1,2433,11880,11880,Inf,Inf,Inf,210760.7040,26912.0336,NaN,grid,unknown,memory,rate,rate
4,12,12,16,equal,flat,1,3,1,3332,11880,11880,Inf,Inf,Inf,240869.3760,36854.2544,NaN,grid,unknown,memory,rate,rate
4,12,12,16,equal,flat,0,25,1,334,11880,11880,Inf,Inf,Inf,210760.7040,3698.7728,NaN,grid,unknown,memory,rate,budget
